EMPRESA (SIGLA);EMPRESA (NOME);EMPRESA (NACIONALIDADE);ANO;MÊS;AEROPORTO DE ORIGEM (SIGLA);AEROPORTO DE ORIGEM (NOME);AEROPORTO DE ORIGEM (UF);AEROPORTO DE ORIGEM (REGIÃO);AEROPORTO DE ORIGEM (PAÍS);AEROPORTO DE ORIGEM (CONTINENTE);AEROPORTO DE DESTINO (SIGLA);AEROPORTO DE DESTINO (NOME);AEROPORTO DE DESTINO (UF);AEROPORTO DE DESTINO (REGIÃO);AEROPORTO DE DESTINO (PAÍS);AEROPORTO DE DESTINO (CONTINENTE);NATUREZA;GRUPO DE VOO;PASSAGEIROS PAGOS;PASSAGEIROS GRÁTIS;CARGA PAGA (KG);CARGA GRÁTIS (KG);CORREIO (KG);ASK;RPK;ATK;RTK;COMBUSTÍVEL (LITROS) - APENAS EMPRESAS BRASILEIRAS;DISTÂNCIA VOADA (KM);DECOLAGENS;CARGA PAGA KM;CARGA GRATIS KM;CORREIO KM;ASSENTOS;PAYLOAD;HORAS VOADAS
AMX;AEROMEXICO;ESTRANGEIRA;2017;1;MMMX;MEXICO;;;MÉXICO;AMÉRICA DO NORTE;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Internacional;Regular;7383;0;216225;0;0;61751040;54796626;5735350,5;5714568,9;;230082;31;1535352030;0;0;8320;772750;
AMX;AEROMEXICO;ESTRANGEIRA;2017;1;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;MMMX;MEXICO;;;MÉXICO;AMÉRICA DO NORTE;Internacional;Regular;7909;0;383227;0;0;61751040;58700598;7265395,8;7246855,644;;230082;31;2844310794;0;0;8320;978900;
AMX;AEROMEXICO;ESTRANGEIRA;2017;2;MMMX;MEXICO;;;MÉXICO;AMÉRICA DO NORTE;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Internacional;Regular;6656;0;245285;0;0;55650156;49400832;5561675,7;5525567,67;;207816;28;1684096332;0;0;7498;749350;
AMX;AEROMEXICO;ESTRANGEIRA;2017;2;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;MMMX;MEXICO;;;MÉXICO;AMÉRICA DO NORTE;Internacional;Regular;6652;0;429270;0;0;55650156;49371144;6908026,5;6888877,74;;207816;28;3054820980;0;0;7498;930750;
ANS;ANDES LINEAS AEREAS;ESTRANGEIRA;2017;1;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;SBCB;CABO FRIO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;Internacional;Não-regular;644;0;0;0;0;1350360;1317624;597432;98821,8;;8184;4;0;0;0;660;292000;
ANS;ANDES LINEAS AEREAS;ESTRANGEIRA;2017;1;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;Internacional;Não-regular;1254;0;0;0;0;1597200;1517340;706640;113800,5;;9680;8;0;0;0;1320;584000;
ANS;ANDES LINEAS AEREAS;ESTRANGEIRA;2017;1;SAEZ;BUENOS AIRES;;;ARGENTINA;AMÉRICA DO SUL;SBPS;PORTO SEGURO;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Internacional;Não-regular;636;0;0;0;0;1838100;1771260;813220;132844,5;;11140;4;0;0;0;660;292000;
ANS;ANDES LINEAS AEREAS;ESTRANGEIRA;2017;1;SAEZ;BUENOS AIRES;;;ARGENTINA;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Internacional;Não-regular;646;0;0;0;0;2073720;2029732;917464;152229,9;;12568;4;0;0;0;660;292000;
ANS;ANDES LINEAS AEREAS;ESTRANGEIRA;2017;1;SBCB;CABO FRIO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;Internacional;Não-regular;486;0;0;0;0;1350360;994356;597432;74576,7;;8184;4;0;0;0;660;292000;
ANS;ANDES LINEAS AEREAS;ESTRANGEIRA;2017;1;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;Internacional;Não-regular;915;0;0;0;0;1597200;1107150;706640;83036,25;;9680;8;0;0;0;1320;584000;
ANS;ANDES LINEAS AEREAS;ESTRANGEIRA;2017;1;SBPS;PORTO SEGURO;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SAEZ;BUENOS AIRES;;;ARGENTINA;AMÉRICA DO SUL;Internacional;Não-regular;464;0;0;0;0;1838100;1292240;813220;96918;;11140;4;0;0;0;660;292000;
ANS;ANDES LINEAS AEREAS;ESTRANGEIRA;2017;1;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SAEZ;BUENOS AIRES;;;ARGENTINA;AMÉRICA DO SUL;Internacional;Não-regular;489;0;0;0;0;2073720;1536438;917464;115232,85;;12568;4;0;0;0;660;292000;
ANS;ANDES LINEAS AEREAS;ESTRANGEIRA;2017;2;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;SBCB;CABO FRIO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;Internacional;Não-regular;633;0;0;0;0;1350360;1295118;597432;97133,85;;8184;4;0;0;0;660;292000;
ANS;ANDES LINEAS AEREAS;ESTRANGEIRA;2017;2;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;Internacional;Não-regular;618;0;0;0;0;1197900;747780;529980;56083,5;;7260;6;0;0;0;990;438000;
ANS;ANDES LINEAS AEREAS;ESTRANGEIRA;2017;2;SAEZ;BUENOS AIRES;;;ARGENTINA;AMÉRICA DO SUL;SBPS;PORTO SEGURO;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Internacional;Não-regular;149;0;0;0;0;459525;414965;203305;31122,375;;2785;1;0;0;0;165;73000;
ANS;ANDES LINEAS AEREAS;ESTRANGEIRA;2017;2;SAEZ;BUENOS AIRES;;;ARGENTINA;AMÉRICA DO SUL;SBSP;SÃO PAULO - CONGONHAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Internacional;Não-regular;145;0;0;0;0;919050;403825;406610;30286,875;;5570;2;0;0;0;330;146000;
ANS;ANDES LINEAS AEREAS;ESTRANGEIRA;2017;2;SAEZ;BUENOS AIRES;;;ARGENTINA;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Internacional;Não-regular;626;0;0;0;0;2073720;1966892;917464;147516,9;;12568;4;0;0;0;660;292000;
ANS;ANDES LINEAS AEREAS;ESTRANGEIRA;2017;2;SBCB;CABO FRIO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;Internacional;Não-regular;638;0;0;0;0;1350360;1305348;597432;97901,1;;8184;4;0;0;0;660;292000;
ANS;ANDES LINEAS AEREAS;ESTRANGEIRA;2017;2;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;Internacional;Não-regular;958;0;0;0;0;1197900;1159180;529980;86938,5;;7260;6;0;0;0;990;438000;
ANS;ANDES LINEAS AEREAS;ESTRANGEIRA;2017;2;SBPS;PORTO SEGURO;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SAEZ;BUENOS AIRES;;;ARGENTINA;AMÉRICA DO SUL;Internacional;Não-regular;158;0;0;0;0;459525;440030;203305;33002,25;;2785;1;0;0;0;165;73000;
ANS;ANDES LINEAS AEREAS;ESTRANGEIRA;2017;2;SBSP;SÃO PAULO - CONGONHAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SAEZ;BUENOS AIRES;;;ARGENTINA;AMÉRICA DO SUL;Internacional;Não-regular;312;0;0;0;0;919050;868920;406610;65169;;5570;2;0;0;0;330;146000;
ANS;ANDES LINEAS AEREAS;ESTRANGEIRA;2017;2;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SAEZ;BUENOS AIRES;;;ARGENTINA;AMÉRICA DO SUL;Internacional;Não-regular;618;0;0;0;0;2073720;1941756;917464;145631,7;;12568;4;0;0;0;660;292000;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;1;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;Internacional;Regular;10260;0;0;0;0;14142300;12194000;5829955,2;914550;;83190;70;0;0;0;11900;4905600;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;1;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;Internacional;Não-regular;2097;0;0;0;0;4349280;4126896;1792926,72;309517,2;;25584;13;0;0;0;2210;911040;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;1;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;Internacional;Regular;13886;0;0;0;0;29106720;27327648;11998817,28;2049573,6;;171216;87;0;0;0;14790;6096960;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;1;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Internacional;Regular;12906;149;0;0;0;24590160;21707848;13003057,2;1628088,6;;144648;86;0;0;0;14620;7919150;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;1;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;Internacional;Regular;80;0;0;0;0;123620;70640;61880,64;5298;;883;1;0;0;0;140;70080;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;1;SACO;CORDOBA;;;ARGENTINA;AMÉRICA DO SUL;SBPS;PORTO SEGURO;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Internacional;Regular;611;0;0;0;0;3164040;2842983;1304328,96;213223,725;;18612;4;0;0;0;680;280320;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;1;SACO;CORDOBA;;;ARGENTINA;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Internacional;Regular;673;0;0;0;0;3064590;3032604;1263332,16;227445,3;;18027;4;0;0;0;680;280320;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;1;SAEZ;BUENOS AIRES;;;ARGENTINA;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;Internacional;Não-regular;221;0;0;0;0;669120;434928;275834,88;32619,6;;3936;2;0;0;0;340;140160;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;1;SAEZ;BUENOS AIRES;;;ARGENTINA;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Internacional;Regular;1336;0;0;0;0;2582640;2255168;1064655,36;169137,6;;15192;9;0;0;0;1530;630720;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;1;SAEZ;BUENOS AIRES;;;ARGENTINA;AMÉRICA DO SUL;SBPS;PORTO SEGURO;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Internacional;Regular;667;0;0;0;0;2539120;2490578;1046714,88;186793,35;;14936;4;0;0;0;680;280320;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;1;SAEZ;BUENOS AIRES;;;ARGENTINA;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Internacional;Regular;4008;0;0;0;0;13048180;12326334;5378920,32;924475,05;;76754;25;0;0;0;4250;1752000;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;1;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;Internacional;Regular;8709;0;0;0;0;13941530;10347369;5747190,72;776052,675;;82009;69;0;0;0;11730;4835520;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;1;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;Internacional;Não-regular;2067;0;0;0;0;4683840;4067856;1930844,16;305089,2;;27552;14;0;0;0;2380;981120;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;1;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;Internacional;Regular;8546;0;0;0;0;19739040;16818528;8137128,96;1261389,6;;116112;59;0;0;0;10030;4134720;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;1;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SAEZ;BUENOS AIRES;;;ARGENTINA;AMÉRICA DO SUL;Internacional;Regular;4093;0;0;0;0;9367680;8055024;3861688,32;604126,8;;55104;28;0;0;0;4760;1962240;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;1;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;Internacional;Regular;12267;0;0;0;0;26687280;20706696;11001438,72;1553002,2;;156984;93;0;0;0;15810;6517440;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;1;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;Internacional;Regular;75;0;0;0;0;123620;66225;61880,64;4966,875;;883;1;0;0;0;140;70080;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;1;SBPS;PORTO SEGURO;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SACO;CORDOBA;;;ARGENTINA;AMÉRICA DO SUL;Internacional;Regular;602;0;0;0;0;3164040;2801106;1304328,96;210082,95;;18612;4;0;0;0;680;280320;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;1;SBPS;PORTO SEGURO;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SAEZ;BUENOS AIRES;;;ARGENTINA;AMÉRICA DO SUL;Internacional;Regular;585;0;0;0;0;2539120;2184390;1046714,88;163829,25;;14936;4;0;0;0;680;280320;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;1;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;Internacional;Regular;462;0;0;0;0;1519680;1462692;665619,84;109701,9;;9498;3;0;0;0;480;210240;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;1;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SACO;CORDOBA;;;ARGENTINA;AMÉRICA DO SUL;Internacional;Regular;557;0;0;0;0;3064590;2514306;1263332,16;188572,95;;18027;4;0;0;0;680;280320;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;1;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SAEZ;BUENOS AIRES;;;ARGENTINA;AMÉRICA DO SUL;Internacional;Regular;2965;0;0;0;0;11112660;9387190;4659338,88;704039,25;;66486;21;0;0;0;3510;1471680;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;2;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;Internacional;Regular;9182;0;0;0;0;13363020;10935762;5508708,48;820182,15;;78606;66;0;0;0;11220;4625280;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;2;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;Internacional;Não-regular;2426;0;0;0;0;5352960;4774368;2206679,04;358077,6;;31488;16;0;0;0;2720;1121280;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;2;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;Internacional;Regular;11807;0;0;0;0;27099360;23236176;12412727,04;1742713,2;;159408;81;0;0;0;13770;6307280;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;2;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Internacional;Regular;10532;0;0;0;0;23530720;17778016;9700193,28;1333351,2;;138416;82;0;0;0;13940;5746560;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;2;SACO;CORDOBA;;;ARGENTINA;AMÉRICA DO SUL;SBPS;PORTO SEGURO;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Internacional;Regular;324;0;0;0;0;1582020;1507572;652164,48;113067,9;;9306;2;0;0;0;340;140160;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;2;SACO;CORDOBA;;;ARGENTINA;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Internacional;Regular;611;0;0;0;0;3031440;2723838;1249666,56;204287,85;;17832;4;0;0;0;680;280320;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;2;SAEZ;BUENOS AIRES;;;ARGENTINA;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;Internacional;Regular;80;0;0;0;0;275520;157440;137917,44;11808;;1968;1;0;0;0;140;70080;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;2;SAEZ;BUENOS AIRES;;;ARGENTINA;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Internacional;Regular;766;0;0;0;0;2008720;1293008;1892855,68;96975,6;;11816;7;0;0;0;1190;1121360;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;2;SAEZ;BUENOS AIRES;;;ARGENTINA;AMÉRICA DO SUL;SBPS;PORTO SEGURO;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Internacional;Regular;628;0;0;0;0;2539120;2344952;1046714,88;175871,4;;14936;4;0;0;0;680;280320;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;2;SAEZ;BUENOS AIRES;;;ARGENTINA;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;Internacional;Regular;3557;0;0;0;0;12379060;11261462;5103085,44;844609,65;;72818;23;0;0;0;3910;1611840;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;2;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;Internacional;Regular;9693;130;0;0;0;13160550;11544363;6176526;865827,225;;77415;65;0;0;0;11050;5186000;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;2;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;Internacional;Não-regular;2175;0;0;0;0;4349280;4280400;1792926,72;321030;;25584;13;0;0;0;2210;911040;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;2;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;Internacional;Regular;8363;0;0;0;0;17672640;16458384;7309624,32;1234378,8;;104304;53;0;0;0;8980;3714240;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;2;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SAEZ;BUENOS AIRES;;;ARGENTINA;AMÉRICA DO SUL;Internacional;Regular;4211;0;0;0;0;9033120;8287248;3723770,88;621543,6;;53136;27;0;0;0;4590;1892160;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;2;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;Internacional;Regular;13456;0;0;0;0;25252480;22713728;10409963,52;1703529,6;;148544;88;0;0;0;14960;6167040;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;2;SBPS;PORTO SEGURO;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SACO;CORDOBA;;;ARGENTINA;AMÉRICA DO SUL;Internacional;Regular;340;0;0;0;0;1582020;1582020;652164,48;118651,5;;9306;2;0;0;0;340;140160;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;2;SBPS;PORTO SEGURO;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SAEZ;BUENOS AIRES;;;ARGENTINA;AMÉRICA DO SUL;Internacional;Regular;680;0;0;0;0;8741740;8741740;3603653,76;655630,5;;51422;4;0;0;0;680;280320;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;2;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SACO;CORDOBA;;;ARGENTINA;AMÉRICA DO SUL;Internacional;Regular;663;0;0;0;0;3031440;2955654;1249666,56;221674,05;;17832;4;0;0;0;680;280320;
ARG;AEROLINEAS ARGENTINAS;ESTRANGEIRA;2017;2;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SAEZ;BUENOS AIRES;;;ARGENTINA;AMÉRICA DO SUL;Internacional;Regular;3580;0;0;0;0;11840840;11334280;4881212,16;850071;;69652;22;0;0;0;3740;1541760;
AUT;CIELOS DEL SUR S.A. - AUSTRAL LINEAS AEREAS;ESTRANGEIRA;2017;1;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;SBCT;CURITIBA;PR;SUL;BRASIL;AMÉRICA DO SUL;Internacional;Regular;1924;0;0;0;0;2899820;2587780;2073667,2;194083,5;;29590;22;0;0;0;2156;1541760;
AUT;CIELOS DEL SUR S.A. - AUSTRAL LINEAS AEREAS;ESTRANGEIRA;2017;1;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;Internacional;Regular;1369;0;0;0;0;1471078;1208827;1051970,88;90662,025;;15011;17;0;0;0;1666;1191360;
AUT;CIELOS DEL SUR S.A. - AUSTRAL LINEAS AEREAS;ESTRANGEIRA;2017;1;SAEZ;BUENOS AIRES;;;ARGENTINA;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;Internacional;Regular;2179;0;0;0;0;4821600;4288272;3447936;321620,4;;49200;25;0;0;0;2450;1752000;
AUT;CIELOS DEL SUR S.A. - AUSTRAL LINEAS AEREAS;ESTRANGEIRA;2017;1;SAEZ;BUENOS AIRES;;;ARGENTINA;AMÉRICA DO SUL;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;Internacional;Regular;263;0;0;0;0;496272;443944;354885,12;33295,8;;5064;3;0;0;0;294;210240;
AUT;CIELOS DEL SUR S.A. - AUSTRAL LINEAS AEREAS;ESTRANGEIRA;2017;1;SBCT;CURITIBA;PR;SUL;BRASIL;AMÉRICA DO SUL;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;Internacional;Regular;1733;0;0;0;0;2899820;2330885;2073667,2;174816,375;;29590;22;0;0;0;2156;1541760;
AUT;CIELOS DEL SUR S.A. - AUSTRAL LINEAS AEREAS;ESTRANGEIRA;2017;1;SBGL;RIO DE JANEIRO - GALEÃO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;Internacional;Regular;2096;0;0;0;0;4821600;4124928;3447936;309369,6;;49200;25;0;0;0;2450;1752000;
AUT;CIELOS DEL SUR S.A. - AUSTRAL LINEAS AEREAS;ESTRANGEIRA;2017;1;SBGR;SÃO PAULO - GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;Internacional;Regular;236;0;0;0;0;496272;398368;354885,12;29877,6;;5064;3;0;0;0;294;210240;
AUT;CIELOS DEL SUR S.A. - AUSTRAL LINEAS AEREAS;ESTRANGEIRA;2017;1;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;Internacional;Regular;1376;0;0;0;0;1471078;1215008;2165257,28;91125,6;;15011;17;0;0;0;1666;2452160;
AUT;CIELOS DEL SUR S.A. - AUSTRAL LINEAS AEREAS;ESTRANGEIRA;2017;2;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;SBCT;CURITIBA;PR;SUL;BRASIL;AMÉRICA DO SUL;Internacional;Regular;1614;0;0;0;0;2504390;2170830;1790894,4;162812,25;;25555;19;0;0;0;1862;1331520;
AUT;CIELOS DEL SUR S.A. - AUSTRAL LINEAS AEREAS;ESTRANGEIRA;2017;2;SABE;BUENOS AIRES/AEROPARQUE;;;ARGENTINA;AMÉRICA DO SUL;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;Internacional;Regular;2203;0;0;0;0;2336418;1945249;1670777,28;145893,675;;23841;27;0;0;0;2646;1892160;
